mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
496.174561214447,3.5867463111877442,0.7746888637465654,0.9644821356035992,0.4,1,0.02,10,6,1000,0.9,"{'colsample_bytree': 0.4, 'gamma': 1, 'learning_rate': 0.02, 'max_depth': 10, 'min_child_weight': 6, 'n_estimators': 1000, 'subsample': 0.9}",1,0.7727639000805802,0.96461787302871,0.7643260694108152,0.963823767178658,0.7689822294022617,0.9658516872095373,0.790453074433657,0.9644516259341547,0.7769667477696675,0.9636657246669358,103.23002336258429,0.7436380886268732,0.008913176448519754,0.0007739512762824401
